mySQLProjectId	ownerLogin/projName	SOId	ghLogin	ghMySQLId	ghMongoDBId
2093	fog/fog	353136	avalanche123	18432	83289
2093	fog/fog	882030	johntdyer	79209	58234
2093	fog/fog	150379	atambo	7856	102009
2093	fog/fog	1575057	watsonian	131607	244
2093	fog/fog	282720	ericboehs	16612	28198
2093	fog/fog	145125	chmouel	66429	98980
2093	fog/fog	229976	tfwright	131483	501
2093	fog/fog	1326879	madAndroid	158190	1321437
2093	fog/fog	676758	allomov	161037	122246
2093	fog/fog	1316809	postmodern	33245	12671
2093	fog/fog	2287191	just3ws	125358	10436
2093	fog/fog	800380	zimbatm	6858	3248
2093	fog/fog	569032	thattommyhall	40356	128916
2093	fog/fog	36170	drnic	5995	108
2093	fog/fog	392925	neillturner	537851	-
2093	fog/fog	1736805	newmana	328155	22402
2093	fog/fog	152860	hedgehog	17776	50418
2093	fog/fog	201804	joshk	4912	8701
2093	fog/fog	197645	ktheory	10643	975
2093	fog/fog	241206	bobbyw	32675	4330
2093	fog/fog	987597	ohadlevy	9468	20167
2093	fog/fog	1170957	dm1try	61629	486807
2093	fog/fog	1576738	ginko	163867	183611
2093	fog/fog	265580	nightshade427	193769	56510
14915	travis-ci/travis-ci	293417	dchelimsky	2146	1075
14915	travis-ci/travis-ci	319233	simi	15721	193936
14915	travis-ci/travis-ci	471696	JamesMGreene	163430	417751
14915	travis-ci/travis-ci	29262	myronmarston	2147	49391
14915	travis-ci/travis-ci	91163	zspencer	108203	50284
14915	travis-ci/travis-ci	717792	christeredvartsen	59550	25402
14915	travis-ci/travis-ci	997887	asm89	50184	657357
14915	travis-ci/travis-ci	209190	sferik	8931	10308
14915	travis-ci/travis-ci	347063	Ocramius	1628	154256
14915	travis-ci/travis-ci	395	qrush	16480	12610
14915	travis-ci/travis-ci	1262303	randym	4111	870812
14915	travis-ci/travis-ci	888162	fabiocicerchia	52892	11521
14915	travis-ci/travis-ci	18315	seancribbs	11154	1772
14915	travis-ci/travis-ci	358804	afeld	60384	86842
14915	travis-ci/travis-ci	282098	pastjean	277195	140675
14915	travis-ci/travis-ci	366254	raggi	59216	348
14915	travis-ci/travis-ci	525636	iain	23643	12692
14915	travis-ci/travis-ci	455535	nschonni	20993	1297909
14915	travis-ci/travis-ci	666969	reset	42579	54036
14915	travis-ci/travis-ci	88809	elcuervo	9875	139659
14915	travis-ci/travis-ci	303083	cesario	438381	1927980
14915	travis-ci/travis-ci	213804	Antiarchitect	52418	50209
14915	travis-ci/travis-ci	533467	chrismcg	54229	212
14915	travis-ci/travis-ci	1014292	SweeD	23453	136796
14915	travis-ci/travis-ci	889653	tchak	3893	12428
14915	travis-ci/travis-ci	122162	wycats	3892	4
14915	travis-ci/travis-ci	151123	Hecktorzr	60587	612990
14915	travis-ci/travis-ci	661200	drogus	14672	5004
14915	travis-ci/travis-ci	1461984	zaq178miami	1576958	2185793
14915	travis-ci/travis-ci	304706	ndbroadbent	4608	139536
14915	travis-ci/travis-ci	256556	lest	4690	36079
14915	travis-ci/travis-ci	352648	jarmo	112696	174160
14915	travis-ci/travis-ci	617395	iurisilvio	24752	105852
14915	travis-ci/travis-ci	6512	Seldaek	28798	183678
14915	travis-ci/travis-ci	744300	kfish	33561	38847
14915	travis-ci/travis-ci	526741	bfrohs	38525	1123348
14915	travis-ci/travis-ci	2385772	lsmith77	9163	300279
14915	travis-ci/travis-ci	1106063	vierbergenlars	19536	1194648
14915	travis-ci/travis-ci	357743	KL-7	19537	270365
14915	travis-ci/travis-ci	525872	joliss	3941	524783
14915	travis-ci/travis-ci	136333	BanzaiMan	6003	25666
14915	travis-ci/travis-ci	570689	dmalikov	53963	997543
14915	travis-ci/travis-ci	212774	tedivm	137791	121709
14915	travis-ci/travis-ci	329925	irrationalfab	19423	1048705
14915	travis-ci/travis-ci	24817	steveklabnik	17141	27786
14915	travis-ci/travis-ci	141590	rubiii	11746	71851
14915	travis-ci/travis-ci	1346233	beberlei	45449	26936
14915	travis-ci/travis-ci	926126	tomdale	3937	90888
14915	travis-ci/travis-ci	220988	halfdan	13822	176576
14915	travis-ci/travis-ci	14985	rgrove	3932	1465
14915	travis-ci/travis-ci	80911	evert	22725	178960
14915	travis-ci/travis-ci	283234	SLTWMYSP	1059410	-
14915	travis-ci/travis-ci	1925449	njsmith	26515	609896
14915	travis-ci/travis-ci	100466	waseem	53627	42636
14915	travis-ci/travis-ci	268352	SKRBJFDA	319801	-
14915	travis-ci/travis-ci	31154	TrevorBramble	30131	92880
14915	travis-ci/travis-ci	1138644	staabm	103112	120441
14915	travis-ci/travis-ci	110300	lukeredpath	39428	613
14915	travis-ci/travis-ci	1086638	trans	9076	23423
14915	travis-ci/travis-ci	902839	wenzowski	7796	597920
14915	travis-ci/travis-ci	747937	justinHowlett	1070878	1427959
14915	travis-ci/travis-ci	394643	roidrage	34465	5373
14915	travis-ci/travis-ci	235411	tilsammans	17456	14680
14915	travis-ci/travis-ci	8791	judofyr	50653	499
14915	travis-ci/travis-ci	713805	robinbortlik	53633	228502
14915	travis-ci/travis-ci	1085614	laserlemon	29285	34264
14915	travis-ci/travis-ci	394643	mattmatt	422417	-
14915	travis-ci/travis-ci	178850	tenderlove	129	3124
14915	travis-ci/travis-ci	585670	arunagw	13201	3948
14915	travis-ci/travis-ci	1391487	jaimeMF	872665	1239727
14915	travis-ci/travis-ci	1975116	esse	120875	88689
14915	travis-ci/travis-ci	263570	bergie	19641	3346
14915	travis-ci/travis-ci	543604	Juice10	35311	4106
14915	travis-ci/travis-ci	495611	wearhere	155275	110000
14915	travis-ci/travis-ci	303083	franckverrot	7639	108369
14915	travis-ci/travis-ci	117975	ariejan	64269	1913
14915	travis-ci/travis-ci	1517678	dvberkel	25578	493347
14915	travis-ci/travis-ci	1751286	jmafc	372571	558890
14915	travis-ci/travis-ci	122080	dmathieu	27843	9347
14915	travis-ci/travis-ci	298447	jmazzi	8152	2273
14915	travis-ci/travis-ci	127401	wardbekker	54233	35603
14915	travis-ci/travis-ci	261393	lenary	8889	14548
14915	travis-ci/travis-ci	588105	namelessnotion	54231	29828
14915	travis-ci/travis-ci	626649	dhiemstra	54230	37780
14915	travis-ci/travis-ci	221277	jamesalmond	71444	159552
14915	travis-ci/travis-ci	104235	pborreli	1550	77759
14915	travis-ci/travis-ci	822410	cordoval	19813	328359
14915	travis-ci/travis-ci	370455	bkzl	63041	127219
14915	travis-ci/travis-ci	365738	sethvargo	6986	408570
14915	travis-ci/travis-ci	155270	dkubb	6985	133
14915	travis-ci/travis-ci	218137	cowboyd	7279	4205
14915	travis-ci/travis-ci	1155048	jonleighton	8147	1979
14915	travis-ci/travis-ci	74089	fb3	20838	-
14915	travis-ci/travis-ci	486952	parndt	2229	10128
14915	travis-ci/travis-ci	3461	benatkin	8814	4126
14915	travis-ci/travis-ci	1873879	guilleiguaran	5113	160941
14915	travis-ci/travis-ci	759476	Chocksy	137414	178892
14915	travis-ci/travis-ci	105406	jeroenvandijk	30021	27645
14915	travis-ci/travis-ci	36170	drnic	5995	108
14915	travis-ci/travis-ci	1065013	aderyabin	27828	88676
14915	travis-ci/travis-ci	201804	joshk	4912	8701
14915	travis-ci/travis-ci	81071	koraktor	61435	66112
202	mozilla-b2g/gaia	154975	davehunt	4041	122800
202	mozilla-b2g/gaia	179585	rwldrn	3088	27985
202	mozilla-b2g/gaia	1852359	wanderview	100881	1256526
202	mozilla-b2g/gaia	564865	jwatt	3480	325860
202	mozilla-b2g/gaia	613782	Martin1982	187353	408395
202	mozilla-b2g/gaia	908627	mneubrand	80834	1427406
202	mozilla-b2g/gaia	884102	willyaranda	78559	679157
202	mozilla-b2g/gaia	782609	kamituel	937051	642339
202	mozilla-b2g/gaia	818719	gtorodelvalle	78557	667284
202	mozilla-b2g/gaia	259289	ranbena	280138	486954
202	mozilla-b2g/gaia	340711	marceloandrader	193204	57552
202	mozilla-b2g/gaia	1232897	jfkthame	874115	1706499
202	mozilla-b2g/gaia	1804468	evyatron	280137	1040768
202	mozilla-b2g/gaia	23457	zalun	68966	97885
202	mozilla-b2g/gaia	211304	justindarc	168	207595
202	mozilla-b2g/gaia	306140	danheberden	76371	307962
202	mozilla-b2g/gaia	519617	timdream	7071	93093
202	mozilla-b2g/gaia	1150951	cpearce	146965	97721
202	mozilla-b2g/gaia	2385843	GeekShadow	154945	119288
202	mozilla-b2g/gaia	1938628	julienw	62913	454175
202	mozilla-b2g/gaia	1408927	gaye	239019	535859
202	mozilla-b2g/gaia	360417	rsajdok	3216495	6393907
202	mozilla-b2g/gaia	365367	azasypkin	3256095	1713708
202	mozilla-b2g/gaia	802922	gabrielesvelto	772191	1159312
202	mozilla-b2g/gaia	729860	kumar303	8246	55398
202	mozilla-b2g/gaia	56837	st3fan	132290	28052
202	mozilla-b2g/gaia	333808	vvuk	10425	194965
202	mozilla-b2g/gaia	464826	bebef1987	8653	703611
202	mozilla-b2g/gaia	334314	eikes	13029	219275
202	mozilla-b2g/gaia	1802726	r-gaia-cs	250495	1506457
202	mozilla-b2g/gaia	1150274	MrDHat	15407	1485255
202	mozilla-b2g/gaia	393453	snowmantw	281281	129153
202	mozilla-b2g/gaia	616823	fligtar	61267	185194
202	mozilla-b2g/gaia	2420291	hyuval1511	661747	2254846
202	mozilla-b2g/gaia	295132	wlach	4011	20569
202	mozilla-b2g/gaia	294267	leibovic	10410	163176
202	mozilla-b2g/gaia	2052311	fczuardi	100189	7760
202	mozilla-b2g/gaia	1559840	amirnissim	127606	1098126
202	mozilla-b2g/gaia	1284187	asutherland	25294	212206
202	mozilla-b2g/gaia	486527	marijnh	2084	144427
202	mozilla-b2g/gaia	2422410	mancas	1526988	2591048
202	mozilla-b2g/gaia	1400167	begeeben	798522	2361829
202	mozilla-b2g/gaia	729533	ehsan	3014	168508
202	mozilla-b2g/gaia	1222833	mcav	77113	42708
202	mozilla-b2g/gaia	572092	gordonbrander	126643	58421
202	mozilla-b2g/gaia	107642	janjongboom	13721	816856
202	mozilla-b2g/gaia	1512380	scootergrisen	924349	1836590
202	mozilla-b2g/gaia	669084	gasolin	31294	748808
202	mozilla-b2g/gaia	344387	potch	61270	253470
202	mozilla-b2g/gaia	550960	albertopq	5148	368225
202	mozilla-b2g/gaia	71701	antonkovalyov	27538	49106
202	mozilla-b2g/gaia	1214628	regiseduardogregol	7054	950339
202	mozilla-b2g/gaia	502665	indygreg	75740	342993
202	mozilla-b2g/gaia	256130	IRUEKXVO	51998	-
202	mozilla-b2g/gaia	360079	yurenju	137068	22155
202	mozilla-b2g/gaia	717508	dmarcos	87047	39342
202	mozilla-b2g/gaia	510056	philikon	15390	54918
202	mozilla-b2g/gaia	812519	anvk	87335	686969
202	mozilla-b2g/gaia	562145	canuckistani	3107	104315
202	mozilla-b2g/gaia	1782967	benfrancis	15385	552417
202	mozilla-b2g/gaia	285957	RudyLu	52301	1704629
202	mozilla-b2g/gaia	1552405	mmccollow	177854	199739
202	mozilla-b2g/gaia	486978	jryans	169008	279572
202	mozilla-b2g/gaia	1444412	cctuan	788928	1499206
202	mozilla-b2g/gaia	518161	eliperelman	42128	285899
202	mozilla-b2g/gaia	179585	rwaldron	174794	565435
202	mozilla-b2g/gaia	546508	rnowm	28228	1416057
202	mozilla-b2g/gaia	1744722	ltedone	263884	715588
202	mozilla-b2g/gaia	283430	PinZhang	884790	687491
202	mozilla-b2g/gaia	814392	adityab	227958	591038
202	mozilla-b2g/gaia	2687197	incompl	111326	211047
202	mozilla-b2g/gaia	1375574	martinthomson	39602	67641
202	mozilla-b2g/gaia	200671	ssaroha	928009	189799
202	mozilla-b2g/gaia	1350495	bobsilverberg	75268	142755
202	mozilla-b2g/gaia	1142267	dwi2	95101	644741
202	mozilla-b2g/gaia	126372	jrburke	5009	73359
202	mozilla-b2g/gaia	1188479	Protonk	221532	390863
202	mozilla-b2g/gaia	715401	ochameau	1023	199907
202	mozilla-b2g/gaia	278435	millermedeiros	9714	155633
202	mozilla-b2g/gaia	346048	reuben	3078	477142
202	mozilla-b2g/gaia	61394	jlebar	15378	150663
202	mozilla-b2g/gaia	2284426	kumarrishav	2556133	4078325
202	mozilla-b2g/gaia	4977	daeken	27562	2359
202	mozilla-b2g/gaia	1390062	geoelectric	258446	314134
202	mozilla-b2g/gaia	144799	daleharvey	11065	37787
202	mozilla-b2g/gaia	271732	changm	2924	1015726
202	mozilla-b2g/gaia	419034	bruun	190255	422180
202	mozilla-b2g/gaia	1142901	lodr	16987	757942
202	mozilla-b2g/gaia	557798	benadida	32706	18057
202	mozilla-b2g/gaia	2290507	fabricedesre	122112	984767
202	mozilla-b2g/gaia	1459844	sicking	221249	1831914
202	mozilla-b2g/gaia	218236	ikkebr	340155	356826
202	mozilla-b2g/gaia	273512	michalbe	79404	347657
202	mozilla-b2g/gaia	80329	marshall	15369	29191
202	mozilla-b2g/gaia	407213	Dorian	338616	129149
202	mozilla-b2g/gaia	1613962	giovannic	1465149	2605711
202	mozilla-b2g/gaia	360106	iFadey	1395172	183519
12558	lift/framework	423857	honnix	92220	158892
12558	lift/framework	47207	IYUSFPVD	564259	-
12558	lift/framework	86756	jarod	45864	7960
12558	lift/framework	284993	siasia	42483	38494
12558	lift/framework	274789	alexmsmartins	45863	147842
12558	lift/framework	91522	etorreborre	20190	10988
12558	lift/framework	322152	guyboltonking	318732	98294
12558	lift/framework	389022	serefayar	129790	141676
12558	lift/framework	267826	Villane	761896	85109
12558	lift/framework	418595	drdozer	236670	583516
12558	lift/framework	260601	jsuereth	19341	29006
12558	lift/framework	1976712	erikrozendaal	49800	159416
12558	lift/framework	312873	hedefalk	45734	116520
12558	lift/framework	203842	davegurnell	80416	231655
12558	lift/framework	886373	dph01	111892	497824
12558	lift/framework	191837	kevinpeno	72210	343808
12558	lift/framework	362531	adamw	82531	60503
12558	lift/framework	436331	fanf	28843	44649
12558	lift/framework	1566834	JustinMullin	356501	1557953
12558	lift/framework	277156	havocp	35296	218689
12558	lift/framework	679622	XuefengWu	20555	161701
12558	lift/framework	46768	pr1001	45652	54830
12558	lift/framework	462512	ymnk	17052	24110
12558	lift/framework	415338	felipekamakura	606475	229368
12558	lift/framework	967863	ms-tg	314778	967057
12558	lift/framework	268858	ghostm	45450	194162
12558	lift/framework	309896	fmpwizard	219	62802
12558	lift/framework	392812	taeric	203704	228322
12558	lift/framework	25066	eriwen	2069	51534
12558	lift/framework	614688	chwilliam	43658	343042
12558	lift/framework	225475	cage433	342187	60281
12558	lift/framework	181246	robmv	550279	-
12558	lift/framework	535782	max-l	35946	192660
12558	lift/framework	53926	xavi-	18405	75434
12558	lift/framework	376324	nau	45644	138045
12558	lift/framework	1298407	jeshua	103573	1062996
12558	lift/framework	1128934	bigtoast	27191	71182
12558	lift/framework	115478	leedm777	45855	133579
12558	lift/framework	23418	casualjim	86802	456109
12558	lift/framework	548915	kjozsa	212815	203229
12558	lift/framework	2637	noelweichbrodt	46147	119848
12558	lift/framework	319315	fbettag	89	79918
12558	lift/framework	195025	dmlap	125072	56667
12558	lift/framework	916593	iron9light	13100	64274
12558	lift/framework	160378	retronym	8966	65551
12558	lift/framework	1480603	andyhd	131379	35194
12558	lift/framework	166997	bwmcadams	26298	98358
12558	lift/framework	243300	bearfeeder	23550	1480798
12558	lift/framework	605582	xuwei-k	8973	389787
12558	lift/framework	51431	jorgeortiz85	45632	5728
12558	lift/framework	402079	jgoday	45631	11801
12558	lift/framework	313058	ebiggs	1033003	113983
12558	lift/framework	2598974	marekzebrowski	445498	689964
12558	lift/framework	17977	hdeshev	72318	63219
12558	lift/framework	333643	nafg	23545	98384
12558	lift/framework	57984	terjesb	37158	6209
12558	lift/framework	121433	avalade	137573	449
12558	lift/framework	572005	justwrote	17069	559277
12558	lift/framework	1205421	oolekk	766345	-
12558	lift/framework	135975	harryh	45627	68008
12558	lift/framework	242644	brianhsu	63595	50671
12558	lift/framework	213155	amullins	45777	21446
12558	lift/framework	118130	alexblack	132152	148930
12558	lift/framework	1517416	mheese	1163057	1955729
12558	lift/framework	1846272	japgolly	67548	202935
12558	lift/framework	195969	awhitford	20517	123887
12558	lift/framework	1132647	mraccola	476439	585076
12558	lift/framework	838833	wfaler	20513	456487
12558	lift/framework	799458	ccmtaylor	327092	425325
12558	lift/framework	682756	pcetsogtoo	161181	141483
12558	lift/framework	1333025	ppetr	344786	163061
12558	lift/framework	929727	dlouwers	45616	143664
12558	lift/framework	2000030	Tmr	45908	73615
12558	lift/framework	206493	Shadowfiend	8794	8245
12558	lift/framework	243300	dpp	45592	10572
12558	lift/framework	9815	djspiewak	62750	752
12558	lift/framework	911868	jeppenejsum	45593	75134
12558	lift/framework	456551	tjweir	33525	2653
12558	lift/framework	976247	eiennohito	60015	1021694
12558	lift/framework	1001550	hjast	42490	89297
12558	lift/framework	829752	davewhittaker	36264	185600
12558	lift/framework	486732	zcox	309167	145250
12558	lift/framework	45108	JimBarrows	45604	157854
12558	lift/framework	199174	aboisvert	45605	11192
12558	lift/framework	855614	andreak	45607	321577
12558	lift/framework	59196	dcbriccetti	32300	55099
12558	lift/framework	1458638	dmclean62	445504	314902
12558	lift/framework	6551	acangiano	97370	1687
12558	lift/framework	175652	vdichev	32301	108991
12558	lift/framework	119357	mads379	32307	83561
12558	lift/framework	469066	DIVHYMXA	32304	-
12558	lift/framework	268801	CJJSTUIX	32305	-
12558	lift/framework	101247	hoffrocket	32308	24408
12558	lift/framework	614688	ultramiraculous	2292368	343042
12558	lift/framework	1061519	georgkoester	46109	1372406
12558	lift/framework	547078	timperrett	32309	458
4095	elasticsearch/elasticsearch	1426788	lfender6445	292839	959505
4095	elasticsearch/elasticsearch	1497581	killme2008	14649	14142
4095	elasticsearch/elasticsearch	291633	lukas-vlcek	81776	205174
4095	elasticsearch/elasticsearch	7581	itsadok	25618	142512
4095	elasticsearch/elasticsearch	389133	sksamuel	242027	743706
4095	elasticsearch/elasticsearch	275993	kimchy	22225	41300
4095	elasticsearch/elasticsearch	1018955	martijnvg	22224	580421
4095	elasticsearch/elasticsearch	1176631	meconlin	945941	2763546
4095	elasticsearch/elasticsearch	1209866	s1monw	22227	973334
4095	elasticsearch/elasticsearch	179279	bterm	108526	169180
4095	elasticsearch/elasticsearch	225016	mdaniel	1316	22526
4095	elasticsearch/elasticsearch	268366	rwky	693000	151715
4095	elasticsearch/elasticsearch	90313	mahdeto	390912	875353
4095	elasticsearch/elasticsearch	508831	ofavre	61299	95129
4095	elasticsearch/elasticsearch	1178671	violuke	3233144	6420347
4095	elasticsearch/elasticsearch	1798542	salyh	2194742	3762447
4095	elasticsearch/elasticsearch	1171476	dharrigan	410760	427150
4095	elasticsearch/elasticsearch	819598	clintongormley	131883	56599
4095	elasticsearch/elasticsearch	1253350	matdere	2250522	608703
4095	elasticsearch/elasticsearch	2503300	stonith	1002295	1230015
4095	elasticsearch/elasticsearch	2642753	jchampion	1025191	1262628
4095	elasticsearch/elasticsearch	211219	dottedmag	120685	16120
4095	elasticsearch/elasticsearch	521535	dnavre	91975	341914
4095	elasticsearch/elasticsearch	95696	karmi	34180	4790
4095	elasticsearch/elasticsearch	1408078	markharwood	1091234	170925
4095	elasticsearch/elasticsearch	586257	avleen	132363	539525
4095	elasticsearch/elasticsearch	174545	aochsner	278691	222713
4095	elasticsearch/elasticsearch	230809	moberg	1154512	205836
4095	elasticsearch/elasticsearch	1537597	fabiofumarola	756656	-
4095	elasticsearch/elasticsearch	527333	btiernay	1293906	2717578
4095	elasticsearch/elasticsearch	1015523	dmcneil	887376	-
4095	elasticsearch/elasticsearch	737956	NoICE	190406	195891
4095	elasticsearch/elasticsearch	444162	nnegativ	385289	857154
4095	elasticsearch/elasticsearch	7446	laurikari	1396295	1168306
4095	elasticsearch/elasticsearch	1625053	vsespb	600861	1210230
4095	elasticsearch/elasticsearch	1039265	dbaq	182106	1867703
4095	elasticsearch/elasticsearch	4480	dbertram	63149	864848
4095	elasticsearch/elasticsearch	83365	deverton	17295	287143
4095	elasticsearch/elasticsearch	991992	polyfractal	125433	1224228
4095	elasticsearch/elasticsearch	1432281	dadoonet	22694	274222
4095	elasticsearch/elasticsearch	443543	jtreher	229997	1258179
4095	elasticsearch/elasticsearch	2892	bleskes	409395	1006375
4095	elasticsearch/elasticsearch	211960	dhepper	32400	76250
4095	elasticsearch/elasticsearch	2522633	johtani	102752	1142449
4095	elasticsearch/elasticsearch	760352	gmarz	352903	1594777
4095	elasticsearch/elasticsearch	690080	derekslife	126045	114278
4095	elasticsearch/elasticsearch	1368975	nicksteele	216683	344821
4095	elasticsearch/elasticsearch	1999083	lzhoucs	887105	1444104
4095	elasticsearch/elasticsearch	1060476	uschindler	299240	1005388
4095	elasticsearch/elasticsearch	117463	manuelbernhardt	77556	459669
4095	elasticsearch/elasticsearch	1041442	jillesvangurp	193528	819187
4095	elasticsearch/elasticsearch	974474	nlalevee	22259	282823
4095	elasticsearch/elasticsearch	1106908	cebe	12231	189796
4095	elasticsearch/elasticsearch	121725	j0hnsmith	154681	118963
4095	elasticsearch/elasticsearch	1133223	rlvoyer	110082	172413
4095	elasticsearch/elasticsearch	483133	philayres	403292	294874
4095	elasticsearch/elasticsearch	18201	dakrone	24303	19060
4095	elasticsearch/elasticsearch	99851	hhoffstaette	20220	499973
4095	elasticsearch/elasticsearch	318863	extesy	36558	65872
4095	elasticsearch/elasticsearch	326153	vhyza	125756	264954
4095	elasticsearch/elasticsearch	185938	jetheredge	38661	64120
4095	elasticsearch/elasticsearch	962090	Fitblip	100153	1072598
4095	elasticsearch/elasticsearch	57618	subhash	1013007	87746
4095	elasticsearch/elasticsearch	1841614	mohsinh	1443021	3380065
4095	elasticsearch/elasticsearch	783043	imotov	22231	655851
4095	elasticsearch/elasticsearch	790582	pecke01	42456	799762
4095	elasticsearch/elasticsearch	230253	alexbrasetvik	188714	43624
4095	elasticsearch/elasticsearch	47020	Mpdreamz	36880	245275
4095	elasticsearch/elasticsearch	420930	bobrik	12368	89186
4095	elasticsearch/elasticsearch	132963	alexksikes	62132	43475
4095	elasticsearch/elasticsearch	118268	kevinstembridge	770907	-
4095	elasticsearch/elasticsearch	47573	mfn	324499	87493
4095	elasticsearch/elasticsearch	844177	obfischer	1384280	735022
4095	elasticsearch/elasticsearch	1200588	mattweber	22264	173955
4095	elasticsearch/elasticsearch	675589	jpountz	120323	299848
4095	elasticsearch/elasticsearch	1771766	gquintana	278216	755587
4095	elasticsearch/elasticsearch	100565	mebigfatguy	259654	170161
4095	elasticsearch/elasticsearch	1580438	jprante	39271	635745
4095	elasticsearch/elasticsearch	359268	mikemccand	593978	796508
6093	JuliaLang/julia	112019	ivarne	705670	131616
6093	JuliaLang/julia	881334	amckinlay	412408	1351003
6093	JuliaLang/julia	587034	maleadt	193902	383068
6093	JuliaLang/julia	2240310	cbecker	288180	26833
6093	JuliaLang/julia	479532	certik	10404	20568
6093	JuliaLang/julia	857141	simonster	70928	470884
6093	JuliaLang/julia	1522177	karanveerm	2666253	2851732
6093	JuliaLang/julia	2443532	adambrewster	484131	-
6093	JuliaLang/julia	279194	ianfiske	607143	135570
6093	JuliaLang/julia	2552596	ViralBShah	26598	744411
6093	JuliaLang/julia	2413179	nalimilan	753728	1120448
6093	JuliaLang/julia	230778	staticfloat	11429	130920
6093	JuliaLang/julia	1789651	bsilbaugh	2455471	5266355
6093	JuliaLang/julia	1539868	cmundi	74780	471759
6093	JuliaLang/julia	6967	jdp	131122	574
6093	JuliaLang/julia	1922284	stevengj	1222369	2913679
6093	JuliaLang/julia	2359920	waTeim	3236889	5779395
6093	JuliaLang/julia	103640	RhysU	66684	85419
6093	JuliaLang/julia	296155	milktrader	146081	324836
6093	JuliaLang/julia	171965	hammer	26155	15233
6093	JuliaLang/julia	176071	mbauman	251502	154641
6093	JuliaLang/julia	1380003	loladiro	26566	1291671
6093	JuliaLang/julia	194948	andychu	403235	143248
6093	JuliaLang/julia	695132	szhorvat	142436	1212871
6093	JuliaLang/julia	1220355	Aerlinger	372831	604138
6093	JuliaLang/julia	139802	drewm1980	991483	-
6093	JuliaLang/julia	880987	kmsquire	164141	223250
6093	JuliaLang/julia	162181	futureperfect	38279	4185
6093	JuliaLang/julia	334816	danluu	486286	157136
6093	JuliaLang/julia	394649	deinst	2527956	1570028
6093	JuliaLang/julia	805798	one-more-minute	642683	-
6093	JuliaLang/julia	367650	bpowers	83912	854918
6093	JuliaLang/julia	525694	bdsatish	84856	580412
6093	JuliaLang/julia	1168848	floswald	242600	1021558
6093	JuliaLang/julia	164611	shabbychef	890639	1456159
6093	JuliaLang/julia	845766	zingales	717643	-
6093	JuliaLang/julia	744008	astrieanna	141375	1205394
6093	JuliaLang/julia	1739271	Calder	1028079	52222
6093	JuliaLang/julia	1526012	scidom	1646334	2519036
6093	JuliaLang/julia	1629224	karbarcca	1314823	2896623
6093	JuliaLang/julia	426443	johnmyleswhite	26637	22064
6093	JuliaLang/julia	105880	pao	26634	140497
6093	JuliaLang/julia	135944	HarlanH	26631	130809
6093	JuliaLang/julia	714910	davidavdav	2576634	5497303
6093	JuliaLang/julia	90278	dancasimiro	707906	-
6093	JuliaLang/julia	1472080	catawbasam	870708	1277811
6093	JuliaLang/julia	10627	oylenshpeegul	8993	54600
6093	JuliaLang/julia	889545	JonasRauch	282164	1537140
6093	JuliaLang/julia	294017	lgautier	157639	650866
6093	JuliaLang/julia	1631903	unsignedzero	324718	778125
6093	JuliaLang/julia	647898	jhasse	336211	80071
6093	JuliaLang/julia	68665	mjakl	412002	40384
6093	JuliaLang/julia	1984371	toivoh	143671	1627007
6093	JuliaLang/julia	541373	drewfrank	333328	461273
6093	JuliaLang/julia	469992	sveitser	108071	1040871
6093	JuliaLang/julia	900911	zachallaun	46690	503938
6093	JuliaLang/julia	2377957	EconometricsBySimulation	2045512	4557427
6093	JuliaLang/julia	316164	malmaud	338702	987837
6093	JuliaLang/julia	1615475	WestleyArgentum	555721	1900307
6093	JuliaLang/julia	1609970	carlobaldassi	317091	223753
6093	JuliaLang/julia	1663558	porterjamesj	1005796	2532521
6093	JuliaLang/julia	659248	StefanKarpinski	26545	153596
6093	JuliaLang/julia	642245	SamChill	742501	-
6093	JuliaLang/julia	1939814	timholy	26546	1525481
6093	JuliaLang/julia	989105	exaos	9081	93395
6093	JuliaLang/julia	392585	simonbyrne	685318	1692009
6093	JuliaLang/julia	959176	multinormal	1022143	1482240
6093	JuliaLang/julia	978153	ignasio	740679	832677
6093	JuliaLang/julia	2165105	tanmaykm	1209029	1010989
6093	JuliaLang/julia	914613	nlhepler	101634	38372
6093	JuliaLang/julia	465343	davidkh	970924	-
6093	JuliaLang/julia	415404	goretkin	344121	581043
6093	JuliaLang/julia	350106	mcandre	3267	5316
3825551	bundler/bundler	534150	arthurnn	129693	833383
3825551	bundler/bundler	293417	dchelimsky	2146	1075
3825551	bundler/bundler	319233	simi	15721	193936
3825551	bundler/bundler	768684	jlsuttles	42115	95995
3825551	bundler/bundler	153896	rsutphin	1007	2503
3825551	bundler/bundler	156189	bensie	7590	4595
3825551	bundler/bundler	1639798	dlee	23461	7035
3825551	bundler/bundler	793002	bobbus	44703	319570
3825551	bundler/bundler	216860	ckrailo	176671	51341
3825551	bundler/bundler	181916	wagenet	3876	9835
3825551	bundler/bundler	727977	joemsak	44708	98936
3825551	bundler/bundler	15245	radar	4896	2687
3825551	bundler/bundler	1848591	eliaslevy	32715	725218
3825551	bundler/bundler	209190	sferik	8931	10308
3825551	bundler/bundler	1232645	cgriego	3926	4805
3825551	bundler/bundler	973922	zzak	29128	277819
3825551	bundler/bundler	476068	stuffmc	7852	66973
3825551	bundler/bundler	1349037	1337807	24231	270746
3825551	bundler/bundler	225291	banyan	74151	19625
3825551	bundler/bundler	1924951	paneq	1150	65587
